"id" "age_t1" "sex_t1" "no_daily" "csd_state_nervous" "csd_state_relaxed" "csd_state_irritable" "csd_state_assertive" "csd_state_unsociable" "csd_state_shy" "csd_state_sociable" "csd_state_curious" "csd_state_creative" "csd_state_witty" "csd_state_hostile" "csd_state_compliant" "csd_state_sensitive" "csd_state_friendly" "csd_state_cynical" "csd_state_helpful" "csd_state_diligent" "csd_state_organised" "csd_state_negligent" "csd_state_selfesteem" "csd_nob" "csd_sim1" "csd_sim2" "csd_sim3" "csd_sim4" "csd_sim5" "csd_sim6" "csd_sim7" "csd_sim8" "csd_sim9" "csd_sim10" "rses" "swls" "pa" "na" "sccs"
"44" "I07E06R" 18 1 82 -0.0145883318164658 0.153159527849112 0.0990362814337994 0.0699988695004392 0.452863569057327 0.134166820563212 0.337598335480141 0.0244126787284744 0.261054166593994 0.0533824541680833 0.0801398334820079 0.298898810608481 0.0235752127814161 0.0254752598234601 0.146927680622567 0.191076454313189 0.266013246365376 0.248076455859321 0.35411559227596 0.515535533001567 0.136721197493586 0.305134361923022 0.14903718078171 0.0314842444710003 0.673516795572128 -0.106961753133087 0.329618834919991 0.830834370940553 0.450534448578638 0.797225362351286 0.574433609763598 1.5 3.6 4.2 4.5 3.33333333333333
"45" "I07G05R" 21 1 82 -0.106111266162966 -0.0883058277780183 0.0357510174384312 0.10381768810655 0.0283730374915251 0.127479699206353 0.0504240572360934 -0.0316258517833974 0.183223898904861 0.12000407840774 -0.0379694803871991 0.0530622433305762 0.00624694924689534 -0.0225141041046177 -0.100025110532758 0.0655240881012898 0.0650038433414672 0.0417372885287723 0.280566120278417 0.130308443958019 -0.024977869055333 0.399178429305381 -0.00985457110821681 0.139534761140399 0.305220465805522 0.448112483737937 0.124435027238497 0.329283635892993 0.0575649999785467 0.373484699317298 -0.0494261570132729 2.5 5.4 3.8 3.5 2.66666666666667
"46" "I11A08T" 20 1 73 -0.117243213368368 -0.473272268135693 -0.11706425234831 -0.0898226544076499 -0.168561482884401 -0.000704649494138666 -0.223551486228917 -0.0710205358019091 0.00208189958622079 -0.0853763411571974 0.0352008166194244 -0.3699074387751 -0.276152244281723 -0.0522774639529655 0.0368554024989405 -0.270925007134287 -0.0278934062952575 -0.0699510241530628 0.0639151491737761 -0.393094116475349 -0.453360612478066 -0.611797627203577 0.443175922883647 0.33682144048701 0.465691667912195 -0.106961753133087 -0.692061553689229 0.00158312657291249 0.384698288206192 -0.357475176027966 0.338669075415232 2.5 5.4 2.8 4.5 3.16666666666667
"47" "I11N11R" 31 0 80 -0.00847854119743629 -0.0520159517989759 -0.0125902174886739 -0.0670743189643576 0.442567033912533 0.321446188337287 0.469498518059913 0.265001898530726 0.387079671777478 0.290435530939243 0.0970739901842226 0.0676067613268419 0.157978959648389 0.0644952588351851 0.37470153903715 0.359180779138467 0.39834459144907 0.274097753791775 0.160867400169563 0.129799191691782 0.395895215727859 1.02575940454606 -0.673096619151972 0.515143462878949 0.33531877467325 0.516898013643784 0.230616703921319 0.0635132779421948 0.142273240731637 0.0651745547824083 0.391630201819799 1.9 1.8 2.6 3.5 2.58333333333333
"48" "J01A09F" 21 1 75 -0.304081205425977 -0.060459013498603 -0.158412909391159 -0.0378045727037021 -0.105999854615541 -0.167359000080328 -0.0750774484856478 -0.153593532877959 -0.141511740816936 -0.115929071382844 -0.112045656339164 -0.184935130996084 -0.157740477302819 -0.20166724616661 -0.244272732996904 -0.187256616353986 -0.226509649351678 0.0701384429906795 -0.269750541740213 -0.0279422025750257 -0.379009559026958 -0.0170635309158013 0.124050937474173 0.151916893587041 0.0779259583880854 0.516898013643784 -0.192033026889055 -0.323866167438699 0.384698288206192 -0.0443153748848086 0.270847578006605 2.1 4.8 3.8 2.5 3.25
"50" "K01A01N" 21 1 70 0.0506330971725027 0.115320819263234 0.0571314583414956 0.10904466852715 0.0179101776726495 -0.0962410996084977 -0.000309339144373026 0.0408022501961996 -0.160768500902744 0.0253264328420817 -0.153884526910259 -0.0110361890458204 0.0401283508007283 -0.137659894752328 -0.129618526956799 -0.174066349031767 0.0798470855301043 -0.313470558035922 -0.0156310827459721 -0.309386123207194 0.228189007279281 0.42399282791727 -0.748055349074582 -1.00278364479221 -0.0105555794103342 -0.397956201868892 -0.127808272836347 -0.339483288455946 -0.887169292389923 0.356169003518214 -1.48707278293532 3.4 5.6 5 2 2
"51" "K03A11L" 23 1 80 0.180014325097157 0.443022492269738 0.205781324278568 0.33950681454301 0.185936582914803 0.389551016448585 0.255272798283288 0.198946537409894 0.412979563337764 0.260733360157809 0.316185322687686 0.100145411963487 -0.0235129423036707 0.569397655995225 0.350673826735332 0.274359157463603 0.0624569533935229 0.126218774343172 0.11080148481483 0.395472445812427 -0.558645209048444 -0.303915243284283 -0.00985457110821681 0.326318356390232 0.0779259583880854 0.465137776474663 0.124435027238497 0.0635132779421948 -0.485007892265115 -0.551784586461544 -0.239974843466234 2.5 3.8 5 3 3.25
"52" "K03E08L" 20 1 80 -0.182533343013688 -0.126700284286038 -0.0824979070605536 0.0340246604953175 -0.158052492938086 -0.000430197566483433 -0.24011632068845 0.0692071589308759 0.0890855577920839 0.0856890039830803 -0.0269136897914841 0.071114049588004 -0.0857649869781808 -0.159427274316189 -0.571750896107445 0.0316036487887478 -0.0361424737322094 -0.121943816575658 -0.369354773008922 -0.214314967455568 0.0498073612369382 -0.511362219004704 0.124050937474173 0.0314842444710003 0.121621272956919 0.334094605699985 -0.23925322810334 -0.339483288455946 0.122075985032905 -0.0664903908935021 0.338669075415232 2.8 4.8 5 1 3.5
"53" "K04A03H" 25 1 71 0.186615881511429 0.0957623497932132 -0.0365649667049603 -0.156862460922053 -0.0985071623949279 0.0470220044715061 -0.0299792781963747 0.170007261387353 0.429872256936508 0.205847627880907 0.0412419855448656 -0.0792367927874032 -0.0108138450525716 -0.0830190808674235 0.0657075590063471 -0.00122648633247528 0.231820421451201 0.0576423813137184 0.155557681293142 0.048081974497327 -0.0513693031680456 -0.331179621686486 0.400938607173825 0.151916893587041 0.223997407123987 0.556380373833655 -0.23925322810334 -0.455843981183426 0.122075985032905 -0.0943574787052061 0.217118822064875 3.7 2.8 4 3 2.58333333333333
"54" "K04A10H" 19 1 81 0.0590247978075484 -0.17919324543052 -0.0623804582227297 -0.25624482666912 0.058528474049481 -0.0363625251750519 -0.165112748646445 -0.119336324926725 -0.0188612662426133 -0.211813957614455 0.0842446300998943 -0.494253876741622 -0.211742256309759 -0.167644431150045 -0.0868773416381325 -0.088729318009756 -0.141465076407935 -0.205605615274374 0.0261900749983731 -0.106922181603559 0.160953171192527 0.074408110202599 0.400938607173825 0.0314842444710003 -0.0494412716575776 -0.338508312497548 0.124435027238497 -0.339483288455946 0.142273240731637 -0.501742482641147 -0.178671810441537 2.9 6 4.6 4.5 2.91666666666667
"55" "K05E08N" 21 1 61 -0.134423233734066 0.0189159032917534 -0.159912797040434 -0.041820683938925 -0.200554216213804 -0.3303371038194 -0.110393825847939 -0.130097609529494 -0.276669536217607 -0.125781760442745 -0.195009714790587 -0.130687325175104 -0.0513104397834436 0.0101018799793673 -0.254569195257821 -0.10167495359652 -0.130615161602057 -0.0916170322019706 -0.24707352066094 -0.281599353196684 -0.14953558062153 0.497883058418124 0.331876065134106 0.33682144048701 -1.03307926542233 0.0883636981823809 0.124435027238497 0.544156018816574 0.0376135146776606 -0.357475176027966 -0.53327919783872 3.4 4.8 3.8 3.5 2.58333333333333
"56" "K07H11L" 20 1 82 0.0386775835980065 -0.0623900141715171 -0.174584525032202 -0.168317690766558 -0.209559076583329 -0.0914735594744 0.020682371249057 0.0379169552273655 0.0533090376190679 0.0316524506646301 -0.0223106748774708 -0.234877181892784 -0.114733390307543 -0.102460517591975 0.0163447655147983 -0.101605678974364 -0.171693968570592 -0.160727272584981 -0.0173594571620898 0.0129566697943652 -0.0770592672482158 -0.639236069343581 -0.418521954769489 -0.767304264565482 -0.0883761060813912 -0.314448031948224 -0.192033026889055 -0.966244602193169 -0.548965334938398 -0.0664903908935021 -0.670576202007595 3.8 5.8 4.6 2 2.08333333333333
"57" "K09E10T" 19 1 79 -0.196201185010083 -0.151856991720728 -0.123437578007885 -0.137679405453195 0.147964340217544 0.0937189914289362 0.193115902849816 -0.119917391381283 0.445000611217283 0.0261304939450485 0.0316872750439784 -0.297520912608044 -0.169675470813123 -0.05484087233155 -0.0347114274522978 -0.130988473315786 0.055207702284987 -0.0565211234292066 -0.0566600907192732 -0.146174976536935 -0.196087612843789 -0.216586338533207 -0.753761931205427 0.151916893587041 -0.0768812243314667 0.204064579746114 0.218173879652998 -0.752983302985531 -0.548965334938398 -0.0443153748848086 -0.0494261570132729 2.5 4 2.4 5 2.91666666666667
"58" "K09N05R" 26 1 71 -0.0696695885483943 -0.0883334099112588 0.0129433577622565 0.115281727835213 0.0514564865180327 -0.0213943790909076 0.0286370676831836 0.163231960832013 0.219693850338317 0.315606244025958 0.263409668565799 -0.0908666012527474 -0.14490479674331 -0.0898327552903523 0.130265710426728 0.0362556500579277 0.41797015005541 0.0538438740065909 0.315700573317976 0.0154060119341219 0.174517536761803 -0.154370519447239 0.0316476269061887 0.515143462878949 0.0381517755967201 -0.454209194061281 0.124435027238497 0.544156018816574 0.338362471916169 -0.224232282128071 0.338669075415232 2.1 2.4 3 3.5 3.16666666666667
"59" "K09R06Z" 27 0 75 -0.202265866608685 -0.0885973925308241 -0.226157203612631 -0.268524898565439 -0.135495342173578 0.088532106027048 -0.230856690353196 -0.0920845967633478 -0.154398077356134 -0.256084545104405 0.0682406707763539 -0.200571452257508 -0.191047783353174 -0.171870419169943 -0.184199528738518 -0.158146049173606 -0.228627063397395 -0.254292298437425 -0.182874973430758 -0.0118089555588647 0.338328030282865 0.439972966919159 -0.0336280518957459 0.515143462878949 0.0443243259374441 0.163410925233563 0.47585398159654 0.409092407632185 0.142273240731637 -0.224232282128071 0.338669075415232 3.8 3.8 4.8 2.5 1.16666666666667
"60" "K10A10E" 22 1 82 0.0062441497138063 -0.00757959599777758 0.0986935523135394 -0.181042156972689 -0.181614835077724 0.0172241127867664 -0.224017800126448 -0.110184657545004 0.034781965630023 -0.290533158533162 0.149868371282816 -0.697817132616601 -0.0509841133309064 -0.00547034559547102 -0.116217757946582 -0.190363992646288 -0.280710302843319 -0.276097236245292 -0.188144011548267 -0.509002562556948 0.0326964350556438 0.515464469035671 -0.227865397087655 0.33682144048701 -0.506868379413916 -0.338508312497548 -0.692061553689229 -0.149748021265443 -0.176854524602638 -0.551784586461544 -0.178671810441537 3.6 6.2 4 4 2
"61" "K11A12M" 19 1 71 -0.00185594664084904 -0.061573914200192 0.0772477314193704 0.00971192712629508 0.00754459446960476 0.0394124606564098 -0.0142369212997632 0.288725678864084 -0.0228443577900459 0.353132703673531 0.1208192199737 -0.237593246472247 -0.0378918366430668 -0.0873754911884687 0.11018211517044 -0.152242680377632 0.205797967434257 0.0680317947445463 0.193042319245188 0.293222234632307 0.0951319819481138 0.086354762440665 0.124050937474173 0.33682144048701 0.121621272956919 0.556380373833655 0.0380379682146749 1.1057088316254 0.384698288206192 0.706082645018786 0.391630201819799 3.3 6.4 5 4.5 2.91666666666667
"62" "M01H04N" 20 1 75 0.204642807411932 0.431703055427114 0.16959846392558 0.0575636359305281 0.0548033602106754 0.215993738766068 0.30270461647939 -0.0152062516347385 -0.0194903895265483 -0.0592394319394778 0.234116645004728 0.0116322256183167 0.124251517512226 0.397118032881406 0.220930656913158 -0.0250557124088911 0.185649180029333 0.216943420756603 0.199515324656529 0.0351111242599697 0.370227671161567 0.643964359718914 0.251944650925418 0.33682144048701 0.305220465805522 0.0517651866724052 0.329618834919991 0.374160891090234 0.605735203440854 0.706082645018786 0.270847578006605 3.7 5.2 4.8 2.5 2.25
"63" "M02A08S" 18 1 81 0.0873685345902699 0.294933930291328 0.0908153371463191 0.0497375794315053 0.0305712315182217 0.0645167893842946 0.179128498931898 0.290307543612175 0.176073669765883 0.149227138505181 0.0318417192747068 -0.0534382446198682 0.106180378933087 -0.0396724911017364 -0.106947112320677 0.00885642475685683 -0.0200095662113226 0.0420252576047315 0.102181877958937 0.0178201780587217 0.0537656247374118 0.250994911118822 0.450911093788898 0.272840174153794 0.0443243259374441 -0.113366631344 0.521611152657125 0.0987835633716756 0.0774937348396448 0.256084795877419 0.338669075415232 2.6 5.8 4.2 1 3.83333333333333
"64" "M02A10T" 18 1 81 0.280278264257434 0.282634003379112 0.0792221335026648 0.131114892313602 0.17436234528298 0.0351935194807455 0.0578871227816139 0.225849633385983 -0.0212113198094434 0.227110116725304 0.0875372818513295 0.111456480195635 0.125848376171343 0.150695287840276 0.151620223331385 0.198693561034519 0.241177261707269 0.185840277138498 0.126542997133541 0.389800489756805 0.216761684195917 -0.216586338533207 0.251944650925418 0.515143462878949 0.121621272956919 -0.166554438741427 -0.282451757615251 0.00158312657291249 0.384698288206192 0.448215413538456 0.0609037879892196 3.6 6.2 5.4 2 1.83333333333333
"65" "M03E02K" 29 1 82 -0.0705652545750392 -0.243379343998637 -0.145026203161934 -0.316021834218918 0.275772991636435 -0.0172505989132449 -0.0634204049169617 -0.251020769797796 -0.406228591559742 -0.263873009156887 -0.270324991454926 -0.239195055068983 -0.195026186002301 -0.22576958047161 -0.269714804610929 -0.0617375559252165 -0.228368429811618 -0.253235172221636 -0.0910139793603424 -0.0286156517258985 -0.235112815034137 -0.611797627203577 -0.753761931205427 -1.00278364479221 -0.0494412716575776 -0.0320593223188998 0.329618834919991 -0.752983302985531 -0.485007892265115 -0.0943574787052061 -0.239974843466234 2.5 5.2 3.8 3.5 3.83333333333333
"66" "M03E02S" 27 1 71 -0.358854928063066 -0.455860092957252 -0.561941212182536 -0.291906003136534 -0.461337876414354 -0.3989596943451 -0.303800243724515 -0.322049247127677 -0.511920620193671 -0.390567272164253 -0.652310370809731 -0.376424287298082 -0.218737374787126 -0.3267531112761 -0.725711035422062 -0.281554879782713 -0.439344006255465 -0.327613945219055 -0.393919907938463 -0.409383053968915 -0.251628981764128 0.146508112008214 -0.227865397087655 -0.639557075500302 -0.216582684494606 -0.454209194061281 0.0308568836449304 -0.339483288455946 -0.176854524602638 -0.0943574787052061 0.0630224503466715 2.5 4.6 3.8 4 3.58333333333333
"67" "M06A10R" 29 1 81 -0.447649983556271 -0.363569579367282 -0.0445109002560167 -0.153823843816281 -0.398000590543154 -0.403366865597436 -0.3618332948389 -0.195582354941014 0.0691063270830932 -0.10429101520928 -0.116271712949604 -0.162040774923642 -0.387871563631945 -0.420697540437788 -0.00932943999362814 -0.209614063515409 -0.00364516637924401 -0.240311303811018 -0.302419396281985 -0.360435723303064 -0.164163487911528 0.146508112008214 0.124050937474173 0.0314842444710003 0.121621272956919 0.334094605699985 -0.692061553689229 -0.339483288455946 -0.548965334938398 -0.501742482641147 -0.0494261570132729 3.3 2.8 3.6 4 2.66666666666667
"68" "M08A09R" 24 1 82 0.201769466623072 0.174259917532417 0.133603340009629 -0.10851532711739 0.180436772650279 -0.2558212186257 0.284111915216015 -0.160820038429387 -0.288671593559195 -0.240854296749868 0.0479001851498868 -0.501468279268829 -0.266035492686329 -0.0601047477627086 0.20865355229974 -0.184201466049415 -0.352108968618011 -0.181266027885338 -0.00491301924012496 -0.222146533726128 -0.024977869055333 0.419218398217109 -0.56606935453918 0.151916893587041 -0.0768812243314667 0.0883636981823809 0.0308568836449304 0.0831664423544286 0.179386738217816 -0.0326769544899871 0.270847578006605 3.5 5.2 5 2.5 1.75
"69" "M10A02A" 26 1 33 -0.1553450255385 0.0568947163491157 -0.123730958388683 0.0578431510154468 -0.121888518147758 0.36592314321788 0.173909549671953 0.407195227971187 0.264328084797879 0.21224584500194 0.322651652434705 0.119346740142887 0.103131197589057 -0.237331145318403 0.166466784144223 0.322596288593201 0.260522837757012 0.303261777799556 -0.113985350100765 0.146196269099457 -0.841266069618025 0.146508112008214 0.400938607173825 0.151916893587041 0.635868757042089 0.649482168117774 0.0518831081857269 -0.0819651633281235 0.142273240731637 0.498257517358853 0.0609037879892196 2.5 5.8 4.8 3 3.75
"70" "M10H11K" 19 1 77 -0.167496336907103 -0.135547096745672 -0.0990484304938437 -0.0813229783598533 -0.0892808022138454 0.00808910095949649 0.173555848480956 -0.0176298746428905 -0.0737298641029576 -0.100054140962377 -0.0152565970532598 -0.170167551861944 -0.0365271001056504 0.0533851029648055 0.0206824132426213 -0.00459288494848961 -0.0490910212157721 0.0630837980691125 -0.138418620147048 0.197076137755048 -0.0790767776923415 -0.0760368107902327 0.443175922883647 0.272840174153794 0.296484731821872 0.186678641862843 -0.192033026889055 0.389778012107481 0.122075985032905 -0.457559383668761 0.145920378920131 2.9 5.4 4.4 2.5 2.66666666666667
"71" "M11P11E" 20 0 77 0.176879219419279 0.237504877421574 0.262687013668343 0.349575405242241 0.0490939491493182 0.334368927562816 0.0655256273608474 0.236181749937969 0.238621651277237 0.322498519307737 0.153740654996208 0.434788529459179 0.178878065660322 0.225388282609602 0.242504947670191 0.354399128622129 0.493145246141441 0.121240738485874 0.0585955432765514 0.250648076958106 0.299892658359076 0.211393270557176 0.685603750283003 0.272840174153794 0.0443243259374441 -0.106961753133087 0.230616703921319 -0.966244602193169 0.15555906397237 0.256084795877419 0.822328293823181 3 4.8 4 2.5 2.58333333333333
"72" "M12N09R" 21 0 82 0.449062680182139 0.379742242638808 0.0342022279644125 0.0116891377353997 0.154231050945516 0.210555575230514 0.279759194556456 0.363764988283548 0.355117449763886 0.431753159675967 0.135917830342512 0.285465668454555 0.32827014656742 0.0229307512666494 0.104670251343561 0.230300795967926 0.0678204688123237 0.205302018686846 -0.0835832950456867 0.0565740273421591 -0.00177361817683814 0.497883058418124 0.400938607173825 0.515143462878949 0.0443243259374441 0.411889707406047 -0.33267879164508 0.329283635892993 0.605735203440854 -0.457559383668761 0.18544759745355 3.4 6.6 5.4 3 1.83333333333333
"73" "N03A07T" 22 1 82 -0.265823712409126 -0.153404398808527 -0.22542936146557 -0.264660889640483 -0.319009665911219 -0.290171831444283 -0.346441882195785 -0.271887798793251 -0.241218845769266 -0.196150663601331 -0.0480522971226518 -0.256986247814195 -0.0554402258188694 -0.25294101996348 -0.0425389215376184 -0.00627000785091546 -0.350015210042189 -0.204779083889523 -0.268612740920774 -0.127718793088233 -0.353724558697639 0.086354762440665 0.14903718078171 -0.0169062446618869 0.33531877467325 -0.561132793684891 -0.282451757615251 0.0987835633716756 -0.170211612982272 -0.0349096528583868 0.0630224503466715 3.1 6 4.4 4 2.66666666666667
"74" "N12E11S" 37 1 81 0.232853664342312 0.48975027917092 0.29392515576626 0.152959922711558 0.224591976123656 0.107692698007078 0.181070114318047 0.0744855451596 0.180080124495624 0.270528796248798 0.289633869232644 -0.194680452388657 0.0974862103131692 0.109196234897338 0.128595109176274 0.218679253878646 0.278248308386389 0.399289152484736 0.397419393507033 0.0118050534981408 -0.112588133574206 -0.15774401452621 -0.227865397087655 0.151916893587041 0.0381517755967201 -0.338508312497548 0.0518831081857269 0.00939168708153603 -0.548965334938398 0.206521152750247 -0.156883668896731 3.1 3.4 4.2 3 2.91666666666667
"75" "N12G03I" 21 0 82 -0.295375769791272 -0.227213412105839 -0.172660563759561 -0.133664032854212 -0.228243786361694 -0.176365032804316 -0.288033604599843 -0.111758483869432 -0.23153383327332 -0.0950566870158271 -0.0846508970202395 -0.295068443664815 -0.222132770455313 -0.0014864826613085 0.0122174591353413 -0.140490537647012 -0.303835402073739 -0.1748957475037 -0.242496126815616 -0.151116990134257 0.027032346033857 -0.331179621686486 0.00985473495582662 -1.05240903785925 -0.0494412716575776 -0.338508312497548 0.124435027238497 -0.448035420674802 -0.391758596746089 -0.357475176027966 -0.670576202007595 3.3 4.8 5 2.5 2.33333333333333
"76" "O01N07R" 21 1 79 -0.0966427010367885 0.0451725766057555 -0.053967691674494 -0.164113828202457 0.152311653897599 0.130472888330345 0.0699259889602465 -0.122729653978954 -0.151618032083142 0.0920865036780505 -0.14548392259859 0.0193482405586833 0.247965891539475 0.135877840577084 -0.156473508234414 -0.123822831581414 -0.125082319159328 -0.147202839488193 0.0500680213627258 -0.0812348150191141 -0.379933745231655 -0.0170635309158013 0.443175922883647 0.515143462878949 -0.534308332087805 0.186678641862843 -0.23925322810334 0.00158312657291249 -0.548965334938398 0.418327988426659 0.270847578006605 2.5 2.4 2.6 3 3.16666666666667
"77" "P10A08L" 19 1 69 0.0186586959120083 0.130304111048361 0.233087324692766 0.105830875857794 -0.021136200164602 0.0941957421407877 -0.191716102155213 -0.392740446871524 -0.269926228429174 -0.0706413080455684 0.0201992442086142 -0.205704205929027 -0.138948817791912 -0.215787044914959 0.186403961842327 -0.271625423741694 -0.0437260792257496 -0.212979270495472 -0.240413716210645 0.0229081693976179 -0.091915859108576 0.086354762440665 0.00985473495582662 -0.288712638655036 0.280438869325471 -0.795935420253886 0.124435027238497 0.00939168708153603 -0.548965334938398 -0.551784586461544 -0.47955044189699 2.9 6.4 4.4 4 3.5
"78" "P12A12E" 18 1 72 0.0441974380630318 0.0912990902368109 -0.00559539432867281 -0.1278467430893 -0.310351481106058 -0.0893331454446546 -0.238014406685593 -0.192720006332196 -0.0902688849877386 -0.057778133017993 0.121161277644793 -0.0793918518950697 -0.116596164813623 -0.0127672166208779 -0.236756084624719 -0.0470583701408218 -0.128007405042619 -0.127800165682462 0.00618654576934076 0.0422040348446635 -0.0253360575636553 -0.331179621686486 -0.748055349074582 -0.403038131103263 -0.534308332087805 -0.078283335554645 0.0308568836449304 -0.339483288455946 -0.887169292389923 -0.0443153748848086 -0.178671810441537 3.8 5.6 4.6 3 2.91666666666667
"79" "P12E11T" 20 1 82 -0.364240091643312 -0.21792382938946 -0.185497686971869 -0.257133257450569 -0.0370228032621564 -0.0734883408072814 -0.0135203822952085 -0.189966097762853 -0.221317470628869 -0.198664400325229 -0.270324991454926 -0.476699200599764 -0.14930387491269 -0.160477701849085 -0.269714804610929 -0.054469742582801 -0.310034384763808 -0.349018500282283 -0.115987724200167 -0.150500393263877 -0.0457466978657825 -0.639236069343581 -0.31028192763669 -0.28913946524603 -0.0768812243314667 -0.454209194061281 0.0308568836449304 0.00158312657291249 -0.485007892265115 -0.717199399343769 -0.239974843466234 3.6 6.8 4.6 3.5 1.91666666666667
"80" "R11N01Y" 19 1 78 0.129164011571233 -0.0238926158052927 0.013739315614145 0.193514191811165 0.0403050358455708 -0.204198924540087 -0.138859668845392 -0.0132296289123451 0.208538285446847 0.104837657116653 -0.206691337607582 0.192624847612656 0.049159542837464 0.0119097177722573 -0.0847594935407528 0.499099797537016 0.0448578451100116 -0.0615418708047145 0.111660200401369 -0.313444347524793 0.262924315778137 -0.331179621686486 -0.56606935453918 0.0314842444710003 0.381134296950763 -0.379161967010098 -0.23925322810334 -0.339483288455946 -0.176854524602638 -0.0443153748848086 -0.340420605749079 3.7 6.2 5 1.5 2.16666666666667
"81" "R12N08R" 24 1 58 0.0505766728801506 -0.151255037336607 -0.069253911513903 -0.291439598294008 -0.0362780630220315 -0.150986918761602 -0.396648276550557 -0.436048490246306 -0.292734648088765 -0.342680648696198 -0.134692163393508 0.235991058982016 -0.387318560290724 -0.266546533819325 -0.119039817116004 -0.481781911558361 -0.247485701824463 -0.305297927052467 -0.116682296091012 0.141519536732706 0.430890380310746 -0.974240595453936 -1.12677850856442 -1.06572534695512 -0.534308332087805 -1.37762937461262 -0.692061553689229 -0.349213331579607 -1.01242729764761 -0.501742482641147 -0.697401951222572 3.3 6.6 3.8 3 1.41666666666667
"82" "S01A02E" 25 1 81 -0.215733062231708 -0.0241255936097378 0.019158241520939 -0.152956933948433 0.462658438566537 -0.216727245123813 0.221269803377374 0.0875156028108528 0.0681966396032729 -0.127726406621413 -0.209162919692172 0.108523237393319 0.275657647626598 0.117695884258513 0.171894188149875 -0.109485915222572 -0.115460684982059 -0.108467071411293 0.173024368216917 -0.109410884619727 0.184573932439209 0.419218398217109 0.400938607173825 0.515143462878949 0.904298636102342 0.516898013643784 0.124435027238497 0.650786668420393 0.0575649999785467 0.356169003518214 0.270847578006605 3.9 4.2 4.8 1 1.25
"83" "S02E05R" 22 1 53 0.495036544528333 0.203449498466077 0.355471610885579 0.378663490573401 0.21562421211975 0.0507734344994719 0.33537404588156 0.383731961436174 0.622924213716959 0.41725891176517 0.286022167475975 0.36116273923209 0.447363385760394 0.265094853930263 0.293045246532364 0.308633383908044 0.404978371572653 0.251382713708984 0.151092835633533 0.172339945379352 -0.105022536966681 0.439972966919159 0.251944650925418 0.515143462878949 1.05468443339491 0.556380373833655 0.230616703921319 0.00939168708153603 -0.298783118101434 -0.0943574787052061 0.217118822064875 3.2 3.6 4.4 3.5 2.66666666666667
"84" "S04A05N" 26 1 73 -0.1912855393335 -0.292926421258745 0.0599405492536136 -0.129499798875931 -0.321380174837072 -0.410592852760531 -0.378389290186496 -0.20461987634861 -0.409122318320188 -0.347503044483656 0.0258584474145876 -0.127986702951134 -0.0768430265545336 -0.181783024619151 0.0170610468381145 -0.258715913069311 -0.270286927556105 -0.26215854257432 -0.291119565900137 -0.109339951027491 -0.138874370995986 0.42399282791727 -0.418521954769489 -0.530406899443245 -0.216582684494606 -0.454209194061281 0.3762419256662 -0.149748021265443 -0.164200525948564 0.0651745547824083 -0.670576202007595 3.6 5.8 4.4 3.5 2
"85" "S05A02Z" 19 1 82 -0.0923063978025274 -0.0876473486583962 -0.0152561503651668 0.0333619401761878 -0.0571194018442674 0.0251675744397655 -0.068832301519867 -0.0870020977711258 0.0181631418387535 -0.0635055005549876 0.0113116520300006 0.00212979215166083 -0.124384829588712 -0.220015804164014 0.0857314000870392 -0.242175497753594 -0.173750747230503 -0.0557907190094212 -0.116552446174794 -0.124683186544211 0.105693419296539 0.146508112008214 -0.0401177516592466 0.33682144048701 -0.216582684494606 -0.106961753133087 -0.192033026889055 0.108213776176731 0.605735203440854 0.113971675323454 0.0630224503466715 3.1 5.6 3.8 3.5 2.91666666666667
"86" "S05A10T" 21 1 81 -0.24783486711147 -0.358563746953114 -0.262903109480655 -0.484230858729564 -0.434544458411631 -0.462869845544821 -0.260849039781397 -0.421275776710036 -0.410807712745017 -0.421180104570431 -0.339590652803032 -0.258406139098863 -0.174309549825463 -0.263084965640998 -0.170627300731111 -0.277198875598532 -0.475725429410044 -0.385705327905186 -0.455668616442393 -0.439770760543684 -0.36500695979748 -0.511362219004704 0.0316476269061887 -0.380044051506458 0.251437359797876 0.0365841877604781 0.124435027238497 0.447968960179926 -0.289452310944554 0.373484699317298 0.466976097880139 2.8 5 4.6 5 3.58333333333333
"87" "S05N12H" 19 1 75 -0.332648226258938 -0.211512356678025 -0.134139521577213 -0.183575341986328 -0.189639831494248 -0.189660697313842 -0.299804843684386 -0.267665842190017 0.00695985721102934 -0.262496760026251 -0.239097596657846 -0.112983068509591 -0.182766929950159 -0.0199148534194753 0.0706719955461133 -0.0936878655583918 -0.077046682649167 0.0585640547417813 -0.0186153876673006 -0.34816320823754 -0.10495903351461 0.074408110202599 -0.0401177516592466 0.151916893587041 0.0779259583880854 -0.379161967010098 0.0308568836449304 -0.339483288455946 0.0575649999785467 0.117449356971206 -0.33237224455607 2.5 4 2.8 4.5 3.5
